Model Name,Date,Price,Information
판매(안전) 애플 정품 아이폰 14프로 1테라 애케플,2024.05.29. 10:52,"1,290,000원","애플 정품 아이폰 14프로 1TB 팝니다
1) 기종 : 아이폰14 PRO
2) 색상 : 딥퍼플
3) 용량 : 1테라
4) 구성품 : 기기본체, 박스, 최초제공 케이블
5) 특이사항 : 애플케어(2024년 10월 11일까지)
6) 기기상태 : 사용감 일부 있음(사진)
7) 배터리 : 배터리 상태 89%
8) 거래장소 : 공덕역 3번출구
애플케어 가입되어 있는 기기이며,
배터리 80% 이하로 내려가면 애플스토어에서
배터리 공짜로 교체받으실수 있습니다.
애플케어 기간내에는 리퍼도 가능합니다.
직거래는 공덕역 3번출구에서만 합니다.
010-2639-9167 연락주세요"
판매(안전) 아이폰13 128g 블랙,2024.05.29. 10:32,"450,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰13 128g 블랙,2024.05.29. 10:27,"450,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
창원지역 직거래 가능합니다.
아이폰13 정상해지 공기계입니다
우측상단 스크래치, 약간의 사용감있습니다"
판매(안전) 아이폰 미니 13 블랙 KT 공기계 최상급 팝니다 판매 50만원,2024.05.29. 08:04,"2,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 미니 13 팝니다
판매 금액-50만원
색상- 블랙
98% 효율 배터리 128기가
기스 없는 최상급"
판매(안전) 아이폰 14프로 512G 양도 합니다 (울산),2024.05.28. 22:13,"980,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 14프로 512 내놓습니다. 상태는 최상급 매우양호 합니다. 정품 가죽케이스 및 다른 커버 + 강화유리 필름 부착 되어 있는데 여분1개 드리며, 밧데리는 89% 입니다."
판매(안전) 아이폰11프로 스페이스그레이 256g,2024.05.28. 22:05,"300,000원","아이폰11프로 256기가 스페이스그레이
배터리성능 81% / 페이스아이디작동됨
액정 생활기스는 있고 모서리부분은 깨끗함
자급제폰이라 유심칩 꼽으시면 바로 사용가능하세요~
카메라 작은 멍현상 있지만 쓰시는데는 아무 문제 없습니다.
사진에 보이시는거 다 드립니다.
(박스,폰,이어폰,충전선,투명케이스,화면보호필름,카메라보호필름)
구매후 교환 및 반품 불가합니다."
판매(안전) 아이폰 se2 64g 팝니다,2024.05.28. 22:04,"150,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 제꺼 노트20 이랑 아이폰11 또는 노트20울트라 또는 플립4 교신원해요 추가금 없이 아니면 나중에 드릴수있어요,2024.05.28. 21:50,"2,000원",제꺼는 노트20 인데 브론즈색상인데 화면에 잔상이 심하고 현재는 다크모드로 사용하고있지만 아이폰11 또는 노트20울트라 또는 플립4 추가금없이 아니면 나중에 드릴수있어요 색상은 상관x 직거래 원해요 지역은 인천시 부평구 산곡동입니다 부평까지는 제가 가겠습니다 늦어도 무조건 갑니다 유심핀 가져오셔야됩니다
판매(안전) 아이폰 15프로 128 네츄럴 티타늄 미개봉 판매합니다,2024.05.28. 20:36,"1,200,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 15 pro 128GB 네츄럴 화이트 미개봉 판매합니다
사용하려고 구입했다가 안쓰게되어서 판매합니다
직거래 택배거래 모두 가능합니다
직거래 인천 계양입니다"
판매(안전) 아이폰15 프로맥스 256g 내추럴티타늄 미개봉,2024.05.28. 16:47,"1,520,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
예약중(안전) 아이폰13pro 13프로 128기가 그라파이트,2024.05.28. 07:30,"520,000원","핸드폰 기기변경하면서 이전에 사용하던 핸드폰 판매합니다!!
케이스 끼고 사용해서 기스는 안보이나 그래도 중고인 부분으로 생활기스 감안 부탁드려요!!
사진상 노츠 아래에 검은 점 액정이 나가서 생겼다고 하네요 저 이상 커지지는 않는다고 해요
사용하는데 페이스아이디. 카메라 등 정상 잘 작동하니 사용하시는데 문제는 없습니다!!"
판매(안전) 미니스마트폰 미개봉 새상품 SOYES 아이폰미니 자급제폰 공기계,2024.05.27. 21:07,"85,000원","미니 스마트폰 미개봉 새제품 팔아요 스마트폰공기계
뜻지도않은 새제품! (아이폰 미니 갤럭시공기계 자급제폰 샤오미폰 가성비폰 )
노안이 있어서요 4인치화면ㅋ
미니폰으로 유명한 회사 SOYES
미니폰하면 소예스 ......
문의 쳇 주시면 답변 드릴께요
택포8.5만원입니다
부산직거래 합니다
AliExpress가 추천드리는 상품!
₩181,709 | SOYES XS16 프로 미니 스마트폰, 4 인치, 4GB RAM, 128GB ROM, 안드로이드 10.0, 옥타코어, 2100mAh, 페이스 ID, 4G LTE, C 타입 OTG
https://a.aliexpress.com/_oBA1kEG"
판매(안전) 아이폰 14 프로 512 자급제,2024.05.27. 18:58,"1,100,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰13미니 핑크128 팝니다.,2024.05.27. 12:19,"390,000원","아이폰13미니 핑크128기가
베터리성능 85프로
풀박스
상태는너무깔끔함 A급
초기화완료상태
정상해지 모든통신사 사용가능 선택약정가능
010 7190 4757
직거래는 전북 남원시
택배도 가능"
판매(안전) 아이폰15 512기가 무음판 구해요!!,2024.05.27. 09:43,"2,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰 15 512기가이상 무음판 구해요!!"
판매(안전) 아이폰 13promax,2024.05.27. 08:43,"1,300,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 애플 아이폰11 프로,2024.05.26. 21:56,"280,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!"
판매(안전) 아이폰15프로 512GB 리퍼폰,2024.05.26. 18:57,"1,500,000원","※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다.
───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!
아이폰15프로 512GB 티타늄블랙 리퍼폰입니다
풀박 상태로 거래 가능합니다
리퍼 후 애플 직원과 함께 정상 작동 되는지만 확인 후 사용하지 않았습니다
관심 있으시면 연락주세요"
